frame,cx,cy,radius,red_x,red_y,blue_x,blue_y
2155,312,200,38,290,191,-1,-1
2156,311,200,38,292,202,-1,-1
2157,311,200,38,292,213,-1,-1
2158,311,200,38,291,223,-1,-1
2159,311,200,38,-1,-1,-1,-1
2160,312,200,36,-1,-1,-1,-1
2161,311,200,38,-1,-1,330,177
2162,312,200,36,-1,-1,334,189
2163,311,200,38,-1,-1,334,204
2164,311,200,38,-1,-1,334,218
2165,311,200,38,-1,-1,-1,-1
2166,311,200,38,-1,-1,-1,-1
2167,312,200,38,-1,-1,-1,-1
2168,311,200,38,287,178,-1,-1
2169,311,200,38,289,186,-1,-1
2170,312,200,37,290,196,-1,-1
2171,310,201,38,291,207,-1,-1
2172,311,200,38,291,217,-1,-1
2173,310,200,37,290,223,-1,-1
2174,312,202,37,-1,-1,-1,-1
2175,311,200,38,-1,-1,-1,-1
2176,309,200,36,-1,-1,332,182
2177,310,200,37,-1,-1,334,196
2178,310,200,37,-1,-1,335,210
2179,310,200,37,-1,-1,333,220
2180,311,201,37,-1,-1,-1,-1
2181,312,200,37,-1,-1,-1,-1
2182,310,200,39,-1,-1,-1,-1
2183,312,200,39,287,181,-1,-1
2184,311,201,38,289,191,-1,-1
2185,310,201,38,290,201,-1,-1
2186,310,201,38,291,212,-1,-1
2187,310,201,38,290,221,-1,-1
2188,310,201,38,289,227,-1,-1
2189,310,202,37,-1,-1,-1,-1
2190,310,201,38,-1,-1,-1,-1
2191,310,201,38,-1,-1,334,188
2192,310,201,38,-1,-1,335,202
2193,310,202,37,-1,-1,334,216
2194,310,201,38,-1,-1,-1,-1
2195,310,201,38,-1,-1,-1,-1
2196,310,201,38,-1,-1,-1,-1
2197,310,201,38,286,180,-1,-1
2198,310,201,38,288,187,-1,-1
2199,310,201,38,289,196,-1,-1
2200,310,201,38,290,207,-1,-1
2201,310,201,38,290,217,-1,-1
2202,310,201,38,289,225,-1,-1
2203,311,202,38,-1,-1,-1,-1
2204,311,201,38,-1,-1,-1,-1
2205,310,201,38,-1,-1,333,182
2206,309,202,36,-1,-1,335,195
2207,310,201,38,-1,-1,335,210
2208,311,201,38,-1,-1,334,222
2209,310,202,37,-1,-1,-1,-1
2210,309,202,36,-1,-1,-1,-1
2211,310,202,39,-1,-1,-1,-1
2212,310,202,38,286,184,-1,-1
2213,310,202,38,288,192,-1,-1
2214,310,202,37,290,202,-1,-1
2215,310,204,37,290,213,-1,-1
2216,310,202,37,290,221,-1,-1
2217,311,203,38,-1,-1,-1,-1
2218,310,202,37,-1,-1,-1,-1
2219,310,202,38,-1,-1,-1,-1
2220,310,202,37,-1,-1,335,189
2221,310,202,37,-1,-1,336,203
2222,310,202,37,-1,-1,334,217
2223,310,203,37,-1,-1,-1,-1
2224,311,203,38,-1,-1,-1,-1
2225,310,202,36,-1,-1,-1,-1
2226,310,202,36,285,184,-1,-1
2227,310,203,38,287,189,-1,-1
2228,310,204,37,289,198,-1,-1
2229,310,203,38,290,208,-1,-1
2230,310,203,38,290,218,-1,-1
2231,310,204,38,288,224,-1,-1
2232,312,204,37,-1,-1,-1,-1
2233,311,203,38,-1,-1,-1,-1
2234,310,202,36,-1,-1,333,185
2235,311,203,38,-1,-1,336,197
2236,310,204,37,-1,-1,336,212
2237,310,204,37,-1,-1,-1,-1
2238,310,204,37,-1,-1,-1,-1
2239,311,203,38,-1,-1,-1,-1
2240,311,204,37,-1,-1,-1,-1
2241,311,203,38,287,186,-1,-1
2242,310,204,37,288,194,-1,-1
2243,310,204,38,290,205,-1,-1
2244,310,204,38,290,215,-1,-1
2245,312,204,36,289,223,-1,-1
2246,312,204,38,-1,-1,-1,-1
2247,312,204,36,-1,-1,-1,-1
2248,311,204,38,-1,-1,333,181
2249,312,204,38,-1,-1,336,192
2250,312,204,36,-1,-1,337,206
2251,309,204,36,-1,-1,-1,-1
2252,311,204,37,-1,-1,-1,-1
2253,312,204,38,-1,-1,-1,-1
2254,311,204,38,-1,-1,-1,-1
2255,312,204,38,286,185,-1,-1
2256,312,204,38,288,192,-1,-1
2257,312,204,38,290,201,-1,-1
2258,312,204,38,290,211,-1,-1
2259,312,204,38,290,220,-1,-1
2260,312,204,38,289,226,-1,-1
2261,311,204,38,-1,-1,-1,-1
2262,312,204,36,-1,-1,-1,-1
2263,311,204,38,-1,-1,336,188
2264,312,204,36,-1,-1,338,201
2265,312,204,38,-1,-1,338,215
2266,312,204,37,-1,-1,-1,-1
2267,311,203,38,-1,-1,-1,-1
2268,312,204,36,-1,-1,-1,-1
2269,312,204,36,-1,-1,-1,-1
2270,312,204,38,287,189,-1,-1
2271,312,204,38,289,197,-1,-1
2272,312,203,38,290,207,-1,-1
2273,311,203,38,290,217,-1,-1
2274,312,204,37,290,225,-1,-1
2275,312,204,37,-1,-1,-1,-1
2276,312,203,38,-1,-1,-1,-1
2277,312,204,37,-1,-1,-1,-1
2278,312,204,39,-1,-1,338,196
2279,312,204,37,-1,-1,339,210
2280,313,204,38,-1,-1,337,223
2281,312,203,37,-1,-1,-1,-1
2282,311,203,38,-1,-1,-1,-1
2283,311,203,38,-1,-1,-1,-1
2284,312,203,38,287,187,-1,-1
2285,312,204,37,289,195,-1,-1
2286,311,203,38,290,205,-1,-1
2287,311,203,38,290,213,-1,-1
2288,312,203,38,290,222,-1,-1
2289,311,203,38,-1,-1,-1,-1
2290,312,203,38,-1,-1,-1,-1
2291,312,202,38,-1,-1,-1,-1
2292,312,202,36,-1,-1,338,192
2293,312,202,38,-1,-1,340,206
2294,312,202,37,-1,-1,-1,-1
2295,311,203,38,-1,-1,-1,-1
2296,312,202,37,-1,-1,-1,-1
2297,312,202,37,-1,-1,-1,-1
2298,312,202,38,286,185,-1,-1
2299,312,202,37,288,192,-1,-1
2300,312,202,37,290,201,-1,-1
2301,312,202,38,290,210,-1,-1
2302,312,202,38,290,219,-1,-1
2303,312,201,38,-1,-1,-1,-1
2304,312,202,36,-1,-1,-1,-1
2305,312,202,36,-1,-1,-1,-1
2306,312,202,38,-1,-1,338,188
2307,312,202,37,-1,-1,340,202
2308,312,201,38,-1,-1,339,215
2309,311,201,38,-1,-1,-1,-1
2310,312,201,38,-1,-1,-1,-1
2311,312,201,37,-1,-1,-1,-1
2312,312,201,38,286,183,-1,-1
2313,312,201,38,287,190,-1,-1
2314,311,201,38,290,198,-1,-1
2315,312,201,38,290,207,-1,-1
2316,312,201,38,290,216,-1,-1
2317,312,200,36,-1,-1,-1,-1
2318,312,202,37,-1,-1,-1,-1
2319,312,200,38,-1,-1,-1,-1
2320,312,200,37,-1,-1,338,184
2321,312,200,37,-1,-1,340,198
2322,312,200,37,-1,-1,339,211
2323,312,200,38,-1,-1,-1,-1
2324,311,200,38,-1,-1,-1,-1
2325,312,200,36,-1,-1,-1,-1
2326,312,200,36,-1,-1,-1,-1
2327,312,200,38,286,188,-1,-1
2328,312,200,38,288,196,-1,-1
2329,312,199,38,289,205,-1,-1
2330,311,199,38,289,214,-1,-1
2331,311,200,38,288,220,-1,-1
2332,312,200,37,-1,-1,-1,-1
2333,312,199,38,-1,-1,-1,-1
2334,311,199,38,-1,-1,337,181
2335,312,199,38,-1,-1,340,195
2336,312,199,38,-1,-1,340,208
2337,312,200,37,-1,-1,-1,-1
2338,312,198,37,-1,-1,-1,-1
2339,312,198,36,-1,-1,-1,-1
2340,312,198,37,-1,-1,-1,-1
2341,312,198,37,285,185,-1,-1
2342,311,198,38,288,193,-1,-1
2343,312,198,37,289,202,-1,-1
2344,311,198,38,289,211,-1,-1
2345,311,198,37,287,217,-1,-1
2346,311,198,38,-1,-1,-1,-1
2347,311,198,38,-1,-1,-1,-1
2348,311,198,38,-1,-1,337,180
2349,311,197,38,-1,-1,339,192
2350,310,198,38,-1,-1,339,206
2351,310,197,38,-1,-1,-1,-1
2352,310,198,37,-1,-1,-1,-1
2353,311,198,37,-1,-1,-1,-1
2354,311,198,37,-1,-1,-1,-1
2355,311,197,38,284,184,-1,-1
2356,311,198,37,287,192,-1,-1
2357,310,197,38,287,201,-1,-1
2358,310,197,38,288,209,-1,-1
2359,311,197,38,287,217,-1,-1
2360,310,198,37,-1,-1,-1,-1
2361,311,197,38,-1,-1,-1,-1
2362,310,198,37,-1,-1,-1,-1
2363,310,196,36,-1,-1,338,189
2364,310,196,36,-1,-1,338,203
2365,311,197,38,-1,-1,338,215
2366,311,196,37,-1,-1,-1,-1
2367,311,196,36,-1,-1,-1,-1
2368,310,196,37,-1,-1,-1,-1
2369,310,196,38,284,185,-1,-1
2370,310,196,37,286,191,-1,-1
2371,310,196,37,287,199,-1,-1
2372,310,196,37,287,208,-1,-1
2373,310,196,37,285,213,-1,-1
2374,310,196,38,-1,-1,-1,-1
2375,311,196,38,-1,-1,-1,-1
2376,310,196,36,-1,-1,-1,-1
2377,310,196,36,-1,-1,338,188
2378,311,197,38,-1,-1,340,202
2379,310,196,39,-1,-1,-1,-1
2380,310,196,37,-1,-1,-1,-1
2381,310,196,36,-1,-1,-1,-1
2382,310,196,36,-1,-1,-1,-1
2383,311,197,38,283,184,-1,-1
2384,309,195,38,285,190,-1,-1
2385,310,195,38,286,199,-1,-1
2386,309,195,38,287,208,-1,-1
2387,309,196,39,285,214,-1,-1
2388,310,196,37,-1,-1,-1,-1
2389,311,195,38,-1,-1,-1,-1
2390,309,195,38,-1,-1,-1,-1
2391,309,195,38,-1,-1,339,188
2392,310,195,38,-1,-1,339,201
2393,310,196,37,-1,-1,-1,-1
2394,310,195,38,-1,-1,-1,-1
2395,310,194,36,-1,-1,-1,-1
2396,310,196,37,-1,-1,-1,-1
2397,310,195,38,283,183,-1,-1
2398,310,195,38,285,190,-1,-1
2399,310,195,38,286,198,-1,-1
2400,309,195,38,286,206,-1,-1
2401,309,195,38,284,212,-1,-1
2402,310,195,37,-1,-1,-1,-1
2403,311,196,36,-1,-1,-1,-1
2404,310,194,36,-1,-1,-1,-1
2405,310,194,36,-1,-1,338,187
2406,310,194,38,-1,-1,339,200
2407,310,195,38,-1,-1,-1,-1
2408,310,195,37,-1,-1,-1,-1
2409,310,194,36,-1,-1,-1,-1
2410,310,194,38,281,179,-1,-1
2411,310,194,38,282,183,-1,-1
2412,310,194,37,285,190,-1,-1
2413,310,195,38,286,198,-1,-1
2414,310,195,38,286,206,-1,-1
2415,310,194,39,285,213,-1,-1
2416,310,194,37,-1,-1,-1,-1
2417,311,195,38,-1,-1,-1,-1
2418,310,194,37,-1,-1,-1,-1
2419,310,194,37,-1,-1,339,187
2420,310,194,37,-1,-1,339,204
2421,310,194,37,-1,-1,-1,-1
2422,310,195,38,-1,-1,-1,-1
2423,310,194,36,-1,-1,-1,-1
2424,310,194,37,282,180,-1,-1
2425,310,194,38,283,183,-1,-1
2426,311,195,38,285,190,-1,-1
2427,310,194,37,286,198,-1,-1
2428,310,194,37,286,206,-1,-1
2429,310,196,37,284,211,-1,-1
2430,310,194,37,-1,-1,-1,-1
2431,310,194,36,-1,-1,-1,-1
2432,310,194,37,-1,-1,-1,-1
2433,310,194,37,-1,-1,340,189
2434,310,194,36,-1,-1,-1,-1
2435,310,194,38,-1,-1,-1,-1
2436,310,194,38,-1,-1,-1,-1
2437,310,194,36,-1,-1,-1,-1
2438,310,194,37,281,181,-1,-1
2439,310,194,37,283,184,-1,-1
2440,310,194,38,285,191,-1,-1
2441,310,194,37,286,199,-1,-1
2442,310,195,38,286,206,-1,-1
2443,311,194,37,-1,-1,-1,-1
2444,310,194,37,-1,-1,-1,-1
2445,310,194,37,-1,-1,-1,-1
2446,310,194,37,-1,-1,-1,-1
2447,310,194,39,-1,-1,341,189
2448,310,194,37,-1,-1,-1,-1
2449,311,194,37,-1,-1,-1,-1
2450,310,194,38,-1,-1,-1,-1
2451,312,194,37,-1,-1,-1,-1
2452,312,194,38,282,181,-1,-1
2453,311,194,39,284,185,-1,-1
2454,312,194,36,285,192,-1,-1
2455,311,194,36,286,200,-1,-1
2456,311,195,38,286,208,-1,-1
2457,311,195,38,286,214,-1,-1
2458,311,194,36,-1,-1,-1,-1
2459,311,195,38,-1,-1,-1,-1
2460,311,194,36,-1,-1,-1,-1
2461,311,194,36,-1,-1,341,188
2462,312,194,37,-1,-1,-1,-1
2463,311,195,38,-1,-1,-1,-1
2464,311,195,38,-1,-1,-1,-1
2465,312,196,37,-1,-1,-1,-1
2466,312,194,37,282,182,-1,-1
2467,312,194,39,284,186,-1,-1
2468,312,196,37,286,192,-1,-1
2469,311,195,38,287,200,-1,-1
2470,311,195,38,286,208,-1,-1
2471,312,195,39,285,213,-1,-1
2472,312,196,37,-1,-1,-1,-1
2473,312,195,38,-1,-1,-1,-1
2474,311,195,38,-1,-1,-1,-1
2475,312,196,37,-1,-1,-1,-1
2476,312,196,37,-1,-1,342,202
2477,312,196,37,-1,-1,-1,-1
2478,312,195,38,-1,-1,-1,-1
2479,312,196,37,-1,-1,-1,-1
2480,312,196,37,282,184,-1,-1
2481,312,196,39,284,187,-1,-1
2482,312,196,38,286,193,-1,-1
2483,312,196,36,287,201,-1,-1
2484,312,195,38,287,208,-1,-1
2485,312,196,38,286,214,-1,-1
2486,312,196,36,-1,-1,-1,-1
2487,312,196,38,-1,-1,-1,-1
2488,312,196,36,-1,-1,-1,-1
2489,312,196,36,-1,-1,-1,-1
2490,312,196,36,-1,-1,-1,-1
2491,312,196,38,-1,-1,-1,-1
2492,311,195,38,-1,-1,-1,-1
2493,312,196,38,-1,-1,-1,-1
2494,312,195,39,282,183,-1,-1
2495,312,196,38,284,186,-1,-1
2496,312,196,37,286,193,-1,-1
